,rank,title,total ratings,installs,average rating,growth (30 days),growth (60 days),price,category,5 star ratings,4 star ratings,3 star ratings,2 star ratings,1 star ratings
791,66,Baby Panda's Town: Life,66241,10000000,4,6.9,14.7,0.0,EDUCATIONAL,49236,4324,2860,2245,7574
792,67,Baby care,66160,10000000,3,3.2,7.0,0.0,EDUCATIONAL,40798,5423,4460,3437,12039
793,68,Bini Drawing for Kids! Learning Games for Toddlers,66057,10000000,4,1.7,3.9,0.0,EDUCATIONAL,44993,5999,3661,2477,8925
794,69,Girls Hair Salon - Hairstyle makeover kids games,65669,5000000,3,0.3,0.5,0.0,EDUCATIONAL,36321,7560,5642,3775,12368
795,70,Princess Coloring Book Glitter & Girls Dress Up,63887,50000000,3,4.5,10.0,0.0,EDUCATIONAL,39665,5486,4964,4235,9534
796,71,Bubbu School - My Cute Pets | Animal School Game,63873,10000000,4,12.5,33.0,0.0,EDUCATIONAL,47377,4920,3008,1871,6694
797,72,"Bucha học tiếng Anh - Từ vựng, Giao tiếp, Ngữ pháp",63384,1000000,4,1.2,2.1,0.0,EDUCATIONAL,55735,4543,1178,419,1507
798,73,Math Games,62792,10000000,4,0.5,1.1,0.0,EDUCATIONAL,42609,5574,3539,2213,8854
799,74,Trip to the zoo for kids,62564,5000000,4,0.0,0.0,0.0,EDUCATIONAL,50512,5116,2678,989,3267
800,75,Ice Queen's Beauty SPA Salon,62194,5000000,4,87.5,174.9,0.0,EDUCATIONAL,40029,6518,5668,2779,7198
801,76,Cinderella - Story Games and Puzzles,61993,1000000,4,0.3,0.5,0.0,EDUCATIONAL,43164,5426,3367,2118,7915
802,77,Princess Coloring Game,60889,10000000,4,14.5,29.6,0.0,EDUCATIONAL,41190,5048,3972,3003,7674
803,78,Baby Panda’s Summer: Café,60654,10000000,4,2.7,5.8,0.0,EDUCATIONAL,44911,4360,2741,1797,6843
804,79,Sweet Baby Girl Cleanup 5 - Messy House Makeover,59598,10000000,4,3.7,8.3,0.0,EDUCATIONAL,41141,4207,3237,2298,8713
805,80,My Town : Grandparents Play home Fun Life Game,57537,10000000,4,6.9,16.6,0.0,EDUCATIONAL,42166,4103,2752,2096,6418
806,81,Baby Panda’s Color Mixing Studio,56865,10000000,4,0.8,1.8,0.0,EDUCATIONAL,39917,3888,2721,2223,8115
807,82,"Colors for Kids, Toddlers, Babies - Learning Game",56525,10000000,4,2.8,6.5,0.0,EDUCATIONAL,35477,5997,4790,2963,7295
808,83,My Baby Panda Chef,56416,10000000,4,2428.7,2.5,0.0,EDUCATIONAL,42626,2823,2464,1895,6605
809,84,Halloween Makeup Me,56154,5000000,4,0.1,0.1,0.0,EDUCATIONAL,37592,6117,3688,1999,6756
810,85,Английский для Начинающих: LinDuo HD,55294,1000000,4,3.9,8.3,0.0,EDUCATIONAL,47904,5419,1123,266,581
811,86,Central Hospital Stories,55114,10000000,3,4.4,8.9,0.0,EDUCATIONAL,31358,4705,3647,3331,12070
812,87,My Little Princess Castle - Playhouse & Girls Game,55006,10000000,4,3.3,7.3,0.0,EDUCATIONAL,39870,4473,2558,1745,6357
813,88,Airport Professions: Fascinating games,54400,10000000,4,0.6,1.3,0.0,EDUCATIONAL,41341,2813,1785,1666,6793
814,89,Masha and the Bear: Good Night!,54217,10000000,4,1.7,3.7,0.0,EDUCATIONAL,37964,3338,2381,2281,8250
815,90,Little Panda’s Space Kitchen - Kids Cooking,54205,10000000,4,3.3,7.5,0.0,EDUCATIONAL,39390,3463,2695,2136,6518
816,91,Funny Food! Educational games for kids 3 years old,53535,10000000,4,3.1,7.3,0.0,EDUCATIONAL,35719,5842,3432,1934,6606
817,92,Baby Panda's Town: My Dream,53039,10000000,4,3.7,8.3,0.0,EDUCATIONAL,40078,3342,2155,1616,5846
818,93,My Town : Bakery - Cooking & Baking Game for Kids,51944,10000000,4,5.9,13.6,0.0,EDUCATIONAL,38541,3722,2145,1985,5548
819,94,Sweet Baby Girl Summer Fun 2 - Sunny Makeover Game,51903,10000000,4,3.0,6.1,0.0,EDUCATIONAL,35441,3967,2828,2348,7316
820,95,My Town: After School Neighborhood Street,51861,10000000,4,5.3,12.1,0.0,EDUCATIONAL,37558,4077,2298,1988,5936
821,96,Animals Farm For Kids,51687,5000000,4,0.1,0.2,0.0,EDUCATIONAL,41659,5118,1929,609,2369
822,97,My Baby Unicorn - Virtual Pony Pet Care & Dress Up,51547,10000000,4,2.8,6.4,0.0,EDUCATIONAL,35544,3608,3103,2012,7277
823,98,"Fairy Tales ~ Children’s Books, Stories and Games",51002,1000000,4,1.0,1.7,0.0,EDUCATIONAL,38219,6460,2431,982,2907
824,99,Vacation Hotel Stories,50931,10000000,3,2.9,6.1,0.0,EDUCATIONAL,30222,4867,4037,3098,8705
825,100,Kpopsies - Hatch Your Unicorn Idol,49811,10000000,4,8.9,21.0,0.0,EDUCATIONAL,35964,3842,2150,1751,6101
826,1,Tiles Hop: EDM Rush!,2454558,100000000,4,3.3,7.5,0.0,MUSIC,1815983,211433,119350,69277,238513
827,2,Magic Tiles 3,2381045,100000000,4,2.5,5.7,0.0,MUSIC,1570436,234136,154821,92834,328815
828,3,My Singing Monsters,1363013,10000000,4,0.3,0.7,0.0,MUSIC,1099001,128954,50656,22006,62394
829,4,Piano Free - Keyboard with Magic Tiles Music Games,1280824,100000000,4,0.3,0.6,0.0,MUSIC,852807,110725,67194,36282,213813
830,5,Dancing Road: Color Ball Run!,665818,100000000,4,2.0,4.5,0.0,MUSIC,437466,65470,44575,27672,90633
831,6,Dream Piano - Music Game,664703,50000000,4,0.4,0.7,0.0,MUSIC,487709,65614,36484,18292,56602
832,7,Rock Hero,640085,50000000,4,0.0,0.1,0.0,MUSIC,416639,83385,63908,16319,59831
833,8,"Real Guitar Free - Chords, Tabs & Simulator Games",608905,50000000,3,0.4,0.7,0.0,MUSIC,346418,57223,43330,24894,137038
834,9,Cytus,571244,5000000,4,0.1,0.2,0.0,MUSIC,463607,48438,17949,10009,31239
835,10,DEEMO,552415,5000000,4,0.1,0.2,0.0,MUSIC,461266,43525,16200,7865,23556
836,11,Piano Kids - Music & Songs,407001,100000000,4,3.9,8.6,0.0,MUSIC,302144,36847,19082,11939,36986
837,12,SongPop,403074,10000000,4,0.0,0.0,0.0,MUSIC,278414,59680,23708,12163,29106
838,13,Piano Music Go 2020: EDM Piano Games,388495,50000000,4,1.5,3.7,0.0,MUSIC,282968,38871,21217,11806,33632
839,14,Music Hero - Rhythm Beat Tap,372516,10000000,4,76.2,152.4,0.0,MUSIC,225363,54103,37848,16843,38357
840,15,Real Piano Teacher,363476,10000000,4,0.2,0.3,0.0,MUSIC,293298,20676,13578,7408,28514
841,16,Beat Fire - EDM Music & Gun Sounds,296208,10000000,4,1.9,4.5,0.0,MUSIC,223552,25631,15025,7961,24035
842,17,Sonic Cat - Slash the Beats,273983,10000000,4,1.8,3.7,0.0,MUSIC,233792,15101,7350,3745,13992
843,18,Drum Set Music Games & Drums Kit Simulator,253894,10000000,3,0.3,0.9,0.0,MUSIC,139713,20684,15206,8877,69411
844,19,Dancing Ballz: Magic Dance Line Tiles Game,240014,10000000,4,0.3,0.7,0.0,MUSIC,163437,25465,17153,9079,24877
845,20,BEAT MP3 - Rhythm Game,239452,10000000,3,0.0,0.0,0.0,MUSIC,135432,33561,30264,10088,30105
846,21,Guitar Band Battle,237878,10000000,4,0.6,1.1,0.0,MUSIC,149371,35947,17998,8445,26114
847,22,AVATAR MUSIK - Music and Dance Game,230317,5000000,3,0.1,0.2,0.0,MUSIC,150738,15438,11184,6960,45995
848,23,Music Racer,217878,5000000,4,0.3,0.7,0.0,MUSIC,144790,22711,13991,9427,26956
849,24,BEAT MP3 2.0 - Rhythm Game,208186,10000000,4,0.0,0.1,0.0,MUSIC,125085,30702,21835,7760,22802
850,25,SuperStar SMTOWN,202039,5000000,4,0.8,1.6,0.0,MUSIC,135506,24399,12350,6997,22784
851,26,Dot n Beat - Magic Music Game,189580,10000000,4,0.1,0.2,0.0,MUSIC,144341,14615,8725,4546,17351
852,27,Smash Colors 3D - Free Beat Color Rhythm Ball Game,185412,10000000,4,19.1,43.7,0.0,MUSIC,149100,13083,6873,3680,12673
853,28,Love Live! School idol festival- Music Rhythm Game,167310,5000000,4,0.2,498.5,0.0,MUSIC,121186,14735,8311,5234,17841
854,29,Piano Games - Free Music Piano Challenge 2020,166382,10000000,3,0.1,0.3,0.0,MUSIC,90107,17468,12983,9208,36614
855,30,Hop Ball 3D: Dancing Ball on the Music Tiles,164622,50000000,4,1.5,3.3,0.0,MUSIC,104696,17994,10039,7088,24803
856,31,Beat Craft,161111,5000000,4,1.2,2.5,0.0,MUSIC,117376,21217,8910,3356,10249
857,32,"Rhythm Hive : Play with BTS, TXT, ENHYPEN!",152996,1000000,4,10.9,30.2,0.0,MUSIC,124784,15891,5795,2434,4090
858,33,Give It Up! - Beat Jumper & Music Rhythm Tap,151011,5000000,4,0.0,0.0,0.0,MUSIC,102981,19281,10003,4142,14602
859,34,One More Line,149674,5000000,4,0.0,0.0,0.0,MUSIC,85482,23970,13830,7370,19020
860,35,Tap Tap Music-Pop Songs,139058,10000000,4,0.2,0.4,0.0,MUSIC,96177,12792,7743,5496,16847
861,36,SongPop 2 - Guess The Song,138709,5000000,3,0.2,0.5,0.0,MUSIC,73982,19252,13140,8577,23755
862,37,My Singing Monsters: Dawn of Fire,130606,1000000,4,0.4,0.9,0.0,MUSIC,102708,14153,5413,2297,6032
863,38,Just Dance Now,130471,10000000,3,0.5,1.0,0.0,MUSIC,78352,11517,8268,6388,25944
864,39,バンドリ！ ガールズバンドパーティ！,127314,1000000,4,0.4,1.0,0.0,MUSIC,90009,16965,7215,3373,9750
865,40,Piano Magic Tiles Hot song - Free Piano Game,123653,10000000,4,2.3,5.2,0.0,MUSIC,94189,11112,6057,2869,9423
866,41,Helix Crush,114600,10000000,4,0.8,1.8,0.0,MUSIC,78216,10083,6848,4863,14589
867,42,Piano Game Classic - Challenge Music Song,113827,10000000,4,6.8,15.9,0.0,MUSIC,83507,11434,6161,2997,9725
868,43,Piano Solo - Magic Dream tiles game 4,112810,10000000,3,0.1,0.3,0.0,MUSIC,59082,12398,9954,6855,24519
869,44,Cytus II,111679,1000000,4,0.8,1.7,1.99,MUSIC,88842,11945,4620,1947,4322
870,45,Just Dance Controller,108187,10000000,3,0.5,1.2,0.0,MUSIC,59335,11560,7264,4883,25143
871,46,VOEZ,107328,1000000,4,0.3,0.6,0.0,MUSIC,68411,16535,8083,3916,10381
872,47,ラブライブ！スクールアイドルフェスティバル（スクフェス） - 大人気リズムゲーム,105984,1000000,4,0.0,0.1,0.0,MUSIC,73443,12242,6752,3858,9686
873,48,Au Mobile VTC – Game nhảy Audition,104261,5000000,3,0.2,0.4,0.0,MUSIC,43790,6890,6890,5510,41180
874,49,BanG Dream! Girls Band Party!,102536,1000000,4,1.9,4.7,0.0,MUSIC,80964,9639,4027,2113,5791
875,50,UniPad,102133,5000000,4,0.0,0.1,0.0,MUSIC,65640,10602,6764,3607,15518
876,51,Drum set,97355,10000000,4,0.0,0.0,0.0,MUSIC,64307,12188,8931,3576,8351
877,52,Piano Magic Tiles Pop Music 2,95540,10000000,4,1.5,3.6,0.0,MUSIC,62900,9673,6076,4057,12831
878,53,Piano - Play & Learn Music,87197,10000000,3,2.0,3.6,0.0,MUSIC,54591,6688,5454,4070,16392
879,54,Piano Fire - EDM Music & New Rhythm,87091,10000000,4,19.7,62.5,0.0,MUSIC,71476,5527,3071,1731,5282
880,55,Piano Master 2,86693,10000000,4,0.0,0.0,0.0,MUSIC,56117,12116,6432,3226,8800
881,56,Piano Games Mini: Music Instrument & Rhythm,83342,10000000,4,0.8,1.8,0.0,MUSIC,61458,6680,4012,2459,8731
882,57,LIT killah: The Game,82629,1000000,4,2.0,4.5,0.0,MUSIC,66304,6988,2885,1537,4912
883,58,Rock vs Guitar Legends 2017 HD,71117,5000000,3,1446.7,0.1,0.0,MUSIC,37347,8774,10183,3008,11802
884,59,Love Live! School idol festival - 音樂節奏遊戲,71008,1000000,4,0.0,0.0,0.0,MUSIC,51391,7698,4139,1859,5918
885,60,Beat Bop: Pop Star Clicker,69242,100000,4,0.1,0.1,0.0,MUSIC,51096,9117,5438,1059,2529
886,61,Don't Forget the Lyrics,68321,5000000,4,0.7,1.5,0.0,MUSIC,39709,11266,6684,3560,7100
887,62,6ix9ine Runner,67388,5000000,4,2.1,4.2,0.0,MUSIC,54348,4150,2189,1174,5524
888,63,Beat Roller - Music Ball Race,65897,10000000,4,0.7,426.0,0.0,MUSIC,39278,12259,3699,2329,8329
889,64,アイドルマスター シンデレラガールズ スターライトステージ,65210,1000000,4,0.2,0.4,0.0,MUSIC,44969,8419,4498,2084,5237
890,65,Marshmello Music Dance,64028,10000000,4,3.0,6.0,0.0,MUSIC,52167,3567,2048,1418,4826
891,66,Drum kit (Drums) free,60920,10000000,4,0.1,0.2,0.0,MUSIC,38319,6683,5388,2430,8098
892,67,Tebak Lagu Indonesia,56963,1000000,4,0.0,0.0,0.0,MUSIC,31363,9224,9663,2443,4268
893,68,Lost in Harmony,56107,1000000,4,0.1,0.3,0.0,MUSIC,45083,5276,2158,1109,2478
894,69,Real Piano Teacher 2,55578,1000000,4,0.8,1.9,0.0,MUSIC,37028,7639,4729,1929,4249
895,70,SHOW BY ROCK!![爽快音ゲー ショウバイロック］,55357,500000,4,0.0,0.0,0.0,MUSIC,30635,15762,5493,1738,1728
896,71,Beat Racer,55015,1000000,4,0.2,0.5,0.0,MUSIC,35154,7096,4617,1909,6237
897,72,AyoDance Mobile,54079,1000000,3,0.3,0.9,0.0,MUSIC,29528,3838,4178,2848,13684
898,73,Beat Jumper: EDM up!,53791,10000000,4,1.8,4.3,0.0,MUSIC,37386,5789,3922,1837,4855
899,74,Popscene (Music Industry Sim),53142,1000000,3,0.5,1.1,0.0,MUSIC,27811,6397,5002,3188,10741
900,75,Rock Hero 2,52940,5000000,3,0.2,0.6,0.0,MUSIC,31781,6806,3787,2298,8265
901,76,PianoTiles 3,50867,5000000,3,3.1,6.9,0.0,MUSIC,28083,5616,3754,2763,10648
902,77,SuperStar YG,48198,500000,4,3.9,10.7,0.0,MUSIC,37036,5112,2158,1334,2556
903,78,Opsu!(Beatmap player for Android),48107,1000000,3,2.8,6.2,0.0,MUSIC,22453,6626,5140,2852,11033
904,79,Dynamix,47959,1000000,4,0.4,718.2,0.0,MUSIC,32842,6648,3169,1469,3829
905,80,アイドリッシュセブン,47171,500000,4,0.2,0.3,0.0,MUSIC,37830,5098,1941,836,1463
906,81,Beat Blade: Dash Dance,46210,10000000,4,0.1,0.2,0.0,MUSIC,30610,6215,3317,1743,4323
907,82,Color Hop 3D - Music Game,45842,10000000,4,4.6,11.5,0.0,MUSIC,30296,3539,2428,2101,7475
908,83,Au 2 - Chuẩn Audition Mobile,45178,1000000,4,1.2,5.4,0.0,MUSIC,34403,2928,1619,1109,5117
909,84,Mini Piano,45003,5000000,3,0.0,0.0,0.0,MUSIC,22326,4329,4399,2799,11148
910,85,YASUHATI / With your voice!,43497,5000000,4,0.2,0.4,0.0,MUSIC,29234,4587,3328,1549,4797
911,86,Beat Shooter,43124,5000000,4,1.2,3.2,0.0,MUSIC,32760,3038,1928,1089,4307
912,87,Anime Tiles: Piano Music,42881,1000000,3,4.3,4.7,0.0,MUSIC,23820,6247,3976,2538,6297
913,88,Happy Piano - Touch Music,42763,1000000,4,0.1,0.1,0.0,MUSIC,31694,3989,2779,1109,3189
914,89,Project: Muse,41521,1000000,4,1.7,3.0,0.0,MUSIC,26336,6930,3484,1871,2897
915,90,Beat Shooter - Gunshots Rhythm Game,40370,10000000,4,21.2,56.5,0.0,MUSIC,31297,3395,1483,1036,3157
916,91,Pink Piano,40192,10000000,4,1.5,3.6,0.0,MUSIC,27089,2471,2044,1677,6908
917,92,プロジェクトセカイ カラフルステージ！ feat. 初音ミク,38912,1000000,4,7.3,16.0,0.0,MUSIC,27999,5085,2443,1157,2226
918,93,Piano Music Tiles 2 - Free Music Games,37291,5000000,3,3.2,6.8,0.0,MUSIC,13975,3720,3521,3043,13030
919,94,Harmonium,36046,10000000,4,2.9,6.0,0.0,MUSIC,26252,3277,1873,886,3756
920,95,TAPSONIC TOP - Music Grand prix,35324,1000000,4,1.3,3.0,0.0,MUSIC,24495,5029,2569,869,2359
921,96,Magic Tiles Vocal & Piano Top Songs New Games,34781,5000000,4,2.4,5.7,0.0,MUSIC,24705,4583,1947,838,2706
922,97,Piano Detector,34434,1000000,4,0.4,1.0,0.0,MUSIC,23468,3894,2256,998,3814
923,98,Muse Dash,34140,100000,4,768.5,6.7,1.49,MUSIC,29210,2774,718,429,1007
924,99,Lanota - Dynamic & Challenging Music Game,33173,1000000,4,0.8,1.9,0.0,MUSIC,26494,3628,1405,528,1116
925,100,Berpacu Dalam Melody Indonesia,32993,1000000,4,0.0,0.0,0.0,MUSIC,19715,5998,4988,849,1439
926,1,Fishdom,4876844,100000000,4,1.0,2.9,0.0,PUZZLE,3641850,439299,231737,124487,439469
927,2,Brain Out – Can you pass it?,4467655,100000000,4,1.8,3.4,0.0,PUZZLE,3390163,421521,211538,99383,345048
928,3,Toon Blast,3222428,50000000,4,1.0,2.0,0.0,PUZZLE,2556112,384991,149188,39049,93086
929,4,Toy Blast,2941258,50000000,4,0.5,1.3,0.0,PUZZLE,2267242,373376,152797,45384,102457
930,5,Bubble Witch 3 Saga,2514879,50000000,4,0.4,0.8,0.0,PUZZLE,1916271,353214,112067,37981,95344
931,6,Cut the Rope 2,2301209,100000000,4,0.1,0.2,0.0,PUZZLE,1810251,255614,102894,33835,98612
932,7,Where's My Water? 2,2151126,100000000,4,0.2,0.5,0.0,PUZZLE,1461033,221781,145555,76086,246668
933,8,Empires & Puzzles: Epic Match 3,2107067,50000000,4,0.7,1.5,0.0,PUZZLE,1424833,234631,132332,75143,240126
934,9,Pixel Art: Color by Number,2065276,100000000,4,633.0,2.5,0.0,PUZZLE,1558040,233777,105530,45513,122413
935,10,Matchington Mansion,1951302,50000000,4,1.1,2.3,0.0,PUZZLE,1406839,263363,115542,47833,117722
936,11,Disney Frozen Free Fall - Play Frozen Puzzle Games,1713085,50000000,4,0.1,0.2,0.0,PUZZLE,1268094,258390,86945,28762,70892
937,12,Sudoku.com - Free Sudoku,1704670,50000000,4,1.1,2.3,0.0,PUZZLE,1254531,307541,79949,18011,44635
938,13,ضربة معلم - لعبة الغاز مسلية,1701889,10000000,4,1.3,2.8,0.0,PUZZLE,1416736,103007,67437,31868,82838
939,14,Candy Crush Jelly Saga,1652333,100000000,4,0.5,1.1,0.0,PUZZLE,1199685,241711,99714,31883,79338
940,15,Roll the Ball® - slide puzzle,1561049,100000000,4,0.1,0.2,0.0,PUZZLE,994338,242232,126119,51089,147270
941,16,Block Puzzle Jewel,1557099,100000000,4,1.0,2.4,0.0,PUZZLE,1068366,190532,105960,50031,142208
942,17,Flow Free,1455893,100000000,4,142.6,0.8,0.0,PUZZLE,1021457,195457,91530,41930,105517
943,18,2048 Number puzzle game,1361162,10000000,4,134.8,269.5,0.0,PUZZLE,873731,251904,104041,49104,82379
944,19,Escape Titanic,1265308,10000000,4,0.0,0.0,0.0,PUZZLE,980240,108412,62854,22734,91066
945,20,Bad Piggies,1232582,50000000,4,0.1,0.3,0.0,PUZZLE,905234,131252,71105,25952,99036
946,21,Manor Cafe,1210485,10000000,4,0.7,1.9,0.0,PUZZLE,902546,176537,68702,19301,43397
947,22,LINE：ディズニー ツムツム,1198499,10000000,3,0.1,0.2,0.0,PUZZLE,569538,254994,163385,62002,148577
948,23,Bubble Shooter: Panda Pop!,1160505,50000000,4,0.2,0.5,0.0,PUZZLE,875961,158170,55526,20293,50553
949,24,Merge Dragons!,1160229,10000000,4,1.0,2.1,0.0,PUZZLE,809178,210244,67354,21742,51708
950,25,Cut the Rope: Time Travel,1110248,50000000,4,0.1,0.1,0.0,PUZZLE,885876,116537,44258,14299,49275
951,26,Cookie Jam™ Match 3 Games | Connect 3 or More,1104361,50000000,4,0.5,0.9,0.0,PUZZLE,788438,195027,60848,20236,39809
952,27,Lily’s Garden,1065264,10000000,4,1.8,4.1,0.0,PUZZLE,832411,119697,50381,20597,42175
953,28,Jigsaw Puzzles - Puzzle Games,1039836,10000000,4,2.3,4.9,0.0,PUZZLE,736089,201323,65426,13651,23345
954,29,Indy Cat for VK,998983,5000000,4,0.0,0.0,0.0,PUZZLE,931620,35619,10710,5345,15686
955,30,애니팡2,997666,10000000,3,0.0,0.0,0.0,PUZZLE,515259,198338,117823,46204,120039
956,31,Can You Escape,975608,10000000,4,0.0,0.0,0.0,PUZZLE,611973,208216,82752,17876,54788
957,32,Happy Glass,968677,100000000,3,0.7,1.7,0.0,PUZZLE,586764,100779,77199,50085,153849
958,33,Two Dots,944709,10000000,4,1.3,2.7,0.0,PUZZLE,643024,163847,53900,21376,62560
959,34,Tower of Saviors,941228,10000000,4,0.1,0.4,0.0,PUZZLE,622828,101496,47377,20562,148963
960,35,Shoot Bubble Deluxe,924459,100000000,4,0.0,0.1,0.0,PUZZLE,691718,101102,57033,19277,55325
961,36,Pirate Treasures - Gems Puzzle,884220,50000000,4,0.2,0.5,0.0,PUZZLE,672791,95015,36419,18973,61021
962,37,Doodle Alchemy,819672,10000000,4,0.2,0.4,0.0,PUZZLE,633312,108225,42934,12432,22766
963,38,Escape game : 50 rooms 1,754345,10000000,4,1.3,2.7,0.0,PUZZLE,516134,122842,56446,18848,40072
964,39,Infinity Loop ®,735564,10000000,4,0.7,1.4,0.0,PUZZLE,586868,90997,26745,9261,21690
965,40,Jigty Jigsaw Puzzles,721199,10000000,4,0.0,0.0,0.0,PUZZLE,600677,52736,26857,8992,31933
966,41,Unblock Me FREE,701845,50000000,4,0.0,0.1,0.0,PUZZLE,539528,78197,35664,12690,35764
967,42,Sudoku - Free Classic Sudoku Puzzles,701221,10000000,4,6.8,13.1,0.0,PUZZLE,519848,129208,34746,5986,11431
968,43,Bubble Blast 2,699239,10000000,4,0.0,0.0,0.0,PUZZLE,458200,129823,50977,23198,37038
969,44,Unblock Ball - Block Puzzle,694965,100000000,4,0.8,1.9,0.0,PUZZLE,468482,86334,53179,23037,63930
970,45,Mouse,685364,10000000,4,169.9,0.0,0.0,PUZZLE,463196,120923,48379,19969,32895
971,46,Inside Out Thought Bubbles,673835,10000000,4,0.1,0.1,0.0,PUZZLE,500676,79495,36922,17243,39498
972,47,MonsterBusters: Match 3 Puzzle,669939,10000000,4,0.0,0.1,0.0,PUZZLE,535471,95701,22684,5194,10887
973,48,Love Balls,661430,100000000,4,0.2,0.5,0.0,PUZZLE,422723,76767,53669,30462,77806
974,49,Mr Bullet - Spy Puzzles,649024,100000000,4,1.0,2.2,0.0,PUZZLE,442810,71356,41422,23585,69849
975,50,LINE Bubble 2,643644,10000000,4,0.2,0.3,0.0,PUZZLE,389089,106228,67787,21747,58790
976,51,Mazes & More,608546,50000000,4,0.6,1.4,0.0,PUZZLE,404176,74546,44217,22786,62819
977,52,Matches Puzzle Game,596554,10000000,4,0.2,0.4,0.0,PUZZLE,411377,105903,41525,11585,26160
978,53,パズル＆ドラゴンズ(Puzzle & Dragons),594490,10000000,3,0.1,0.3,0.0,PUZZLE,332022,79166,56797,26915,99587
979,54,Sudoku,584124,10000000,4,0.1,0.2,0.0,PUZZLE,458061,106350,10329,2675,6707
980,55,Marble Legend,571570,50000000,4,0.0,0.0,0.0,PUZZLE,383776,73557,55320,16169,42746
981,56,Hello Stars,570345,50000000,4,0.0,0.0,0.0,PUZZLE,420021,43026,30999,18902,57395
982,57,Wood Block Puzzle,565614,50000000,4,0.1,0.3,0.0,PUZZLE,429284,45646,29382,15814,45486
983,58,Harry Potter: Puzzles & Spells - Match-3 Magic,554434,10000000,4,6.3,13.3,0.0,PUZZLE,474823,41233,15227,7257,15890
984,59,LINE: Disney Tsum Tsum,550425,10000000,4,0.1,251.7,0.0,PUZZLE,357903,75666,39518,18329,59007
985,60,Easy Game - Brain Test and Tricky Mind Puzzles,547548,10000000,4,1.1,2.5,0.0,PUZZLE,389864,72820,30413,13849,40600
986,61,Block! Hexa Puzzle™,546820,50000000,3,0.0,0.1,0.0,PUZZLE,300160,90111,49226,29196,78124
987,62,Sweet Fruit Candy,541211,50000000,4,1.0,2.1,0.0,PUZZLE,380589,73442,37922,13378,35878
988,63,Cut the Rope: Experiments,540007,50000000,4,444.6,0.0,0.0,PUZZLE,387875,56186,34325,15360,46259
989,64,House Paint,530612,50000000,4,0.4,0.8,0.0,PUZZLE,342051,69406,45347,23688,50117
990,65,Escape the Mansion,528900,5000000,4,0.1,0.1,0.0,PUZZLE,374132,91668,41509,8309,13279
991,66,Block Puzzle - Free Classic Wood Block Puzzle Game,521894,10000000,4,5.8,13.3,0.0,PUZZLE,355232,108346,38485,6823,13005
992,67,Dig This!,520896,50000000,4,0.5,1.1,0.0,PUZZLE,367445,72031,23863,14116,43438
993,68,Brain Wars,518428,10000000,4,0.0,353.1,0.0,PUZZLE,358319,108094,26601,6815,18597
994,69,Nonogram.com - Picture cross number puzzle,512643,10000000,4,3.2,6.7,0.0,PUZZLE,357322,101120,28132,8286,17780
995,70,Gummy Drop! Match to restore and build cities,510656,10000000,4,0.1,0.2,0.0,PUZZLE,337321,78723,33993,15936,44680
996,71,Charm King,509754,10000000,4,0.1,0.2,0.0,PUZZLE,373628,59435,26925,12778,36986
997,72,Gemmy Lands: New Match 3 Games 2021 to Crush Gems,502640,10000000,4,0.3,0.5,0.0,PUZZLE,399600,55407,20951,6877,19802
998,73,Energy: Anti Stress Loops,499265,10000000,4,3.6,6.7,0.0,PUZZLE,408802,62489,14505,4285,9181
999,74,Brain It On! - Physics Puzzles,491439,50000000,4,0.1,0.2,0.0,PUZZLE,318746,82552,32565,17102,40471
1000,75,Find The Differences - The Detective,490970,50000000,4,0.0,0.0,0.0,PUZZLE,324781,38060,31659,22752,73715
1001,76,Disney Emoji Blitz,489067,10000000,4,0.6,1.3,0.0,PUZZLE,325679,78321,33920,15720,35425
1002,77,Troll Face Quest: Video Memes - Brain Game,485621,10000000,4,0.1,0.3,0.0,PUZZLE,335295,44072,31284,17077,57890
1003,78,Slugterra: Slug it Out 2,481615,10000000,4,6.2,12.0,0.0,PUZZLE,412995,32366,11448,5054,19749
1004,79,Cut the Rope: Magic,470475,10000000,4,0.1,0.2,0.0,PUZZLE,346937,60356,26756,10175,26247
1005,80,1010! Block Puzzle Game,466759,10000000,4,0.1,0.2,0.0,PUZZLE,332243,64131,29683,11306,29394
1006,81,That Level Again,464014,10000000,4,0.5,1.0,0.0,PUZZLE,383178,42022,15107,6078,17626
1007,82,Train Taxi,463260,50000000,4,752.0,0.9,0.0,PUZZLE,294864,57247,41036,22447,47663
1008,83,Sudoku,462036,10000000,4,172.6,0.5,0.0,PUZZLE,375734,64079,10145,3534,8542
1009,84,"ASolver - show me the puzzle, and I will solve it",460315,5000000,4,28.9,113.2,0.0,PUZZLE,361695,36463,18076,9353,34725
1010,85,Crazy Kitchen: Match 3 Puzzles,459320,10000000,4,0.0,0.1,0.0,PUZZLE,398796,37824,12018,3187,7492
1011,86,Tebak Gambar,453317,10000000,4,0.2,0.4,0.0,PUZZLE,311581,43790,31309,17438,49197
1012,87,Build a Bridge!,451860,10000000,4,0.6,1.2,0.0,PUZZLE,286839,63628,36663,17826,46901
1013,88,PixWords™,440665,10000000,4,0.0,0.1,0.0,PUZZLE,355004,53499,15716,4832,11612
1014,89,Match 3D - Matching Puzzle Game,420325,10000000,4,4.6,11.2,0.0,PUZZLE,286657,61968,16908,13744,41045
1015,90,How to Loot - Pin Pull & Hero Rescue,414811,50000000,4,3.2,8.3,0.0,PUZZLE,307162,34076,23013,12619,37938
